"Mead.1000" "Powell.3490" "correlation" "mean" "delta.mean"
"419" 8 10 0.973714292049408 0.576151187904968 0.00659611231101509
"420" 9 10 0.978985071182251 0.58755939524838 0.0180043196544276
"421" 10 10 0.99080228805542 0.598302375809935 0.0287473002159827
"422" 11 10 0.977824449539185 0.610095032397408 0.0405399568034558
"423" 12 10 0.970493495464325 0.619723542116631 0.0501684665226783
"424" 13 10 0.964470744132996 0.627714902807775 0.058159827213823
"425" 14 10 0.962090611457825 0.634885529157667 0.0653304535637149
"426" 15 10 0.957248568534851 0.642730021598272 0.0731749460043196
"427" 16 10 0.948960602283478 0.648591792656588 0.079036717062635
"428" 17 10 0.946419060230255 0.654799136069114 0.085244060475162
"429" 18 10 0.942524611949921 0.662354211663067 0.0927991360691145
"430" 19 10 0.940279364585876 0.668099352051836 0.0985442764578834
"431" 20 10 0.937463879585266 0.674138228941685 0.104583153347732
"432" 21 10 0.936543166637421 0.679917926565875 0.110362850971922
"433" 22 10 0.936764776706696 0.686902807775378 0.117347732181425
"434" 23 10 0.937477350234985 0.692082073434125 0.122526997840173
"435" 24 10 0.935674607753754 0.696410367170626 0.126855291576674
"436" 25 10 0.930642426013947 0.701987041036717 0.132431965442765
"437" 26 10 0.927068054676056 0.706565874730022 0.137010799136069
"438" 27 10 0.921972453594208 0.711330453563715 0.141775377969762
"439" 28 10 0.919429779052734 0.71592656587473 0.146371490280778
"440" 29 10 0.916576564311981 0.721490280777538 0.151935205183585
"441" 30 10 0.91616678237915 0.725866090712743 0.156311015118791
"442" 31 10 0.915781617164612 0.730669546436285 0.161114470842333
"443" 32 10 0.913793504238129 0.734501079913607 0.164946004319654
"444" 33 10 0.910626530647278 0.738963282937365 0.169408207343413
"445" 34 10 0.908163189888 0.742708423326134 0.173153347732181
"446" 35 10 0.909132897853851 0.746846652267819 0.177291576673866
"447" 36 10 0.9095578789711 0.751870410367171 0.182315334773218
"448" 37 10 0.909689545631409 0.75644060475162 0.186885529157667
"449" 38 10 0.908435940742493 0.760056155507559 0.190501079913607
"450" 39 10 0.907652318477631 0.763066954643629 0.193511879049676
"451" 40 10 0.903696835041046 0.766742980561555 0.197187904967603
"452" 0 11 0.810522079467773 0.407667386609071 -0.161887688984881
"453" 1 11 0.85580986738205 0.445719222462203 -0.123835853131749
"454" 2 11 0.883701801300049 0.471870410367171 -0.0976846652267818
"455" 3 11 0.901966333389282 0.492617710583153 -0.0769373650107991
"456" 4 11 0.922972738742828 0.516086393088553 -0.0534686825053996
"457" 5 11 0.940862059593201 0.532 -0.0375550755939524
"458" 6 11 0.948595583438873 0.548803455723542 -0.0207516198704103
"459" 7 11 0.954270660877228 0.56302807775378 -0.00652699784017274
"460" 8 11 0.972528636455536 0.577827213822894 0.00827213822894168
"461" 9 11 0.977875113487244 0.589654427645788 0.0200993520518359
"462" 10 11 0.989214837551117 0.600755939524838 0.0312008639308855
"463" 11 11 0.976491451263428 0.613002159827214 0.0434470842332614
"464" 12 11 0.970530152320862 0.62304535637149 0.0534902807775378
"465" 13 11 0.964801967144012 0.631326133909287 0.0617710583153348
"466" 14 11 0.962510049343109 0.638717062634989 0.0691619870410367
"467" 15 11 0.957616090774536 0.646725701943844 0.077170626349892
"468" 16 11 0.949826776981354 0.652634989200864 0.0830799136069115
"469" 17 11 0.947164058685303 0.65897192224622 0.0894168466522678
"470" 18 11 0.942911267280579 0.666704103671706 0.0971490280777538
"471" 19 11 0.940946400165558 0.672647948164147 0.103092872570194
"472" 20 11 0.938436329364777 0.67895464362851 0.109399568034557
"473" 21 11 0.937686622142792 0.684838012958963 0.115282937365011
"474" 22 11 0.93797767162323 0.691961123110151 0.122406047516199
"475" 23 11 0.93896484375 0.6972656587473 0.127710583153348
"476" 24 11 0.936061978340149 0.701671706263499 0.132116630669546
"477" 25 11 0.931451201438904 0.707317494600432 0.137762419006479
"478" 26 11 0.928199589252472 0.711969762419006 0.142414686825054
"479" 27 11 0.922475099563599 0.716868250539957 0.147313174946004
"480" 28 11 0.919729769229889 0.721555075593952 0.152
"481" 29 11 0.917311668395996 0.727386609071274 0.157831533477322
"482" 30 11 0.917091906070709 0.731948164146868 0.162393088552916
"483" 31 11 0.916890382766724 0.736885529157667 0.167330453563715
"484" 32 11 0.915152072906494 0.740794816414687 0.171239740820734
"485" 33 11 0.911998391151428 0.74532181425486 0.175766738660907
"486" 34 11 0.909730494022369 0.749127429805616 0.179572354211663
"487" 35 11 0.910679817199707 0.753295896328294 0.183740820734341
"488" 36 11 0.911073863506317 0.758371490280778 0.188816414686825
"489" 37 11 0.911292195320129 0.762984881209503 0.193429805615551
"490" 38 11 0.909174799919128 0.766656587473002 0.19710151187905
"491" 39 11 0.908532500267029 0.769827213822894 0.200272138228942
"492" 40 11 0.904553353786469 0.773611231101512 0.204056155507559
"493" 0 12 0.810544788837433 0.407775377969762 -0.16177969762419
"494" 1 12 0.855879962444305 0.445848812095032 -0.12370626349892
"495" 2 12 0.883734285831451 0.472060475161987 -0.0974946004319654
"496" 3 12 0.901925384998322 0.492876889848812 -0.0766781857451403
"497" 4 12 0.922772407531738 0.516414686825054 -0.0531403887688985
"498" 5 12 0.940545976161957 0.53236717062635 -0.0371879049676026
"499" 6 12 0.94852739572525 0.549282937365011 -0.0202721382289417
"500" 7 12 0.953843116760254 0.56370626349892 -0.00584881209503241
"501" 8 12 0.972162306308746 0.578695464362851 0.00914038876889856
"502" 9 12 0.977118909358978 0.590725701943844 0.021170626349892
"503" 10 12 0.987986385822296 0.602034557235421 0.0324794816414687
"504" 11 12 0.975039601325989 0.614591792656587 0.045036717062635
"505" 12 12 0.968914270401001 0.624976241900648 0.0554211663066955
"506" 13 12 0.962994575500488 0.633555075593953 0.0640000000000001
"507" 14 12 0.961292922496796 0.641282937365011 0.0717278617710584
"508" 15 12 0.955783307552338 0.649654427645788 0.0800993520518358
"509" 16 12 0.947774827480316 0.655805615550756 0.0862505399568034
"510" 17 12 0.945098102092743 0.662483801295896 0.0929287257019439
"511" 18 12 0.940960884094238 0.670669546436285 0.101114470842333
"512" 19 12 0.939582347869873 0.676967602591793 0.10741252699784
"513" 20 12 0.93759959936142 0.683343412526998 0.113788336933045
"514" 21 12 0.936623871326447 0.689313174946004 0.119758099352052
"515" 22 12 0.937055945396423 0.69651403887689 0.126958963282937
"516" 23 12 0.938239991664886 0.701887688984881 0.132332613390929
"517" 24 12 0.935830056667328 0.706349892008639 0.136794816414687
"518" 25 12 0.931078612804413 0.712051835853132 0.142496760259179
"519" 26 12 0.928020596504211 0.716760259179266 0.147205183585313
"520" 27 12 0.922928631305695 0.721723542116631 0.152168466522678
"521" 28 12 0.920000195503235 0.726479481641469 0.156924406047516
"522" 29 12 0.917303860187531 0.73238444924406 0.162829373650108
"523" 30 12 0.916468799114227 0.737058315334773 0.167503239740821
"524" 31 12 0.918034553527832 0.742518358531318 0.172963282937365
"525" 32 12 0.91583514213562 0.746505399568035 0.176950323974082
"526" 33 12 0.912876725196838 0.751131749460043 0.181576673866091
"527" 34 12 0.911347687244415 0.755041036717063 0.18548596112311
"528" 35 12 0.911801636219025 0.759308855291577 0.189753779697624
"529" 36 12 0.911762535572052 0.764522678185745 0.194967602591793
"530" 37 12 0.912410020828247 0.769196544276458 0.199641468682505
"531" 38 12 0.910805761814117 0.772989200863931 0.203434125269978
"532" 39 12 0.91029953956604 0.77623758099352 0.206682505399568
"533" 40 12 0.906878113746643 0.780129589632829 0.210574514038877
"534" 0 13 0.810559988021851 0.407805615550756 -0.161749460043197
"535" 1 13 0.855877220630646 0.445904967602592 -0.123650107991361
"536" 2 13 0.883813679218292 0.47214686825054 -0.0974082073434125
"537" 3 13 0.902005314826965 0.49302807775378 -0.0765269978401728
"538" 4 13 0.922948896884918 0.516596112311015 -0.0529589632829374
"539" 5 13 0.94064873456955 0.532561555075594 -0.0369935205183585
"540" 6 13 0.948557436466217 0.549498920086393 -0.0200561555075593
"541" 7 13 0.954055309295654 0.563987041036717 -0.00556803455723542
"542" 8 13 0.972164213657379 0.579058315334773 0.00950323974082079
"543" 9 13 0.976758599281311 0.591166306695464 0.0216112311015119
"544" 10 13 0.987404644489288 0.602639308855292 0.0330842332613391
"545" 11 13 0.973538756370544 0.615403887688985 0.0458488120950324
"546" 12 13 0.967556059360504 0.626025917926566 0.0564708423326135
"547" 13 13 0.960820913314819 0.634829373650108 0.0652742980561555
"548" 14 13 0.959127187728882 0.642946004319654 0.073390928725702
"549" 15 13 0.953716456890106 0.651740820734341 0.0821857451403888
"550" 16 13 0.945236444473267 0.658159827213823 0.0886047516198705
"551" 17 13 0.943036258220673 0.665092872570194 0.0955377969762419
"552" 18 13 0.938410103321075 0.6734686825054 0.103913606911447
"553" 19 13 0.936953127384186 0.679939524838013 0.110384449244061
"554" 20 13 0.934720873832703 0.686518358531317 0.116963282937365
"555" 21 13 0.9339240193367 0.692669546436285 0.123114470842333
"556" 22 13 0.934342324733734 0.70007343412527 0.130518358531318
"557" 23 13 0.935312628746033 0.705611231101512 0.136056155507559
"558" 24 13 0.933026731014252 0.710207343412527 0.140652267818575
"559" 25 13 0.927802920341492 0.716 0.146444924406048
"560" 26 13 0.924535572528839 0.720812095032397 0.151257019438445
"561" 27 13 0.918933153152466 0.725879049676026 0.156323974082073
"562" 28 13 0.915873050689697 0.730829373650108 0.161274298056156
"563" 29 13 0.912788987159729 0.73688120950324 0.167326133909287
"564" 30 13 0.912235200405121 0.741641468682505 0.172086393088553
"565" 31 13 0.912875115871429 0.747144708423326 0.177589632829374
"566" 32 13 0.910949170589447 0.75119222462203 0.181637149028078
"567" 33 13 0.9074387550354 0.755870410367171 0.186315334773218
"568" 34 13 0.905436813831329 0.759827213822894 0.190272138228942
"569" 35 13 0.905497312545776 0.764138228941685 0.194583153347732
"570" 36 13 0.905294477939606 0.76939524838013 0.199840172786177
"571" 37 13 0.905673980712891 0.774177105831533 0.204622030237581
"572" 38 13 0.903572976589203 0.778021598272138 0.208466522678186
"573" 39 13 0.902559459209442 0.78139524838013 0.211840172786177
"574" 40 13 0.899102032184601 0.785416846652268 0.215861771058315
"575" 0 14 0.810542702674866 0.407887688984881 -0.161667386609071
"576" 1 14 0.855933845043182 0.446012958963283 -0.12354211663067
"577" 2 14 0.883834719657898 0.472259179265659 -0.0972958963282937
"578" 3 14 0.902052342891693 0.493166306695464 -0.0763887688984881
"579" 4 14 0.922998130321503 0.51675161987041 -0.0528034557235421
"580" 5 14 0.940607249736786 0.532738660907127 -0.0368164146868251
"581" 6 14 0.948483288288116 0.54968898488121 -0.0198660907127429
"582" 7 14 0.9540194272995 0.564190064794816 -0.00536501079913609
"583" 8 14 0.972022891044617 0.57932181425486 0.00976673866090716
"584" 9 14 0.976656138896942 0.591490280777538 0.0219352051835854
"585" 10 14 0.987217009067535 0.603079913606911 0.033524838012959
"586" 11 14 0.972745478153229 0.616012958963283 0.0464578833693304
"587" 12 14 0.966221272945404 0.62680777537797 0.0572526997840173
"588" 13 14 0.959725558757782 0.635766738660907 0.0662116630669547
"589" 14 14 0.957224369049072 0.644090712742981 0.0745356371490281
"590" 15 14 0.951364040374756 0.653071274298056 0.0835161987041037
"591" 16 14 0.942778050899506 0.659663066954644 0.0901079913606911
"592" 17 14 0.940318703651428 0.666885529157667 0.0973304535637149
"593" 18 14 0.93553638458252 0.675460043196544 0.105904967602592
"594" 19 14 0.933394134044647 0.682107991360691 0.112552915766739
"595" 20 14 0.930670440196991 0.688820734341253 0.1192656587473
"596" 21 14 0.92992115020752 0.695088552915767 0.125533477321814
"597" 22 14 0.92940616607666 0.702717062634989 0.133161987041037
"598" 23 14 0.930497109889984 0.708747300215983 0.13919222462203
"599" 24 14 0.927732348442078 0.713576673866091 0.144021598272138
"600" 25 14 0.923066079616547 0.719801295896328 0.150246220302376
"601" 26 14 0.920130729675293 0.724742980561555 0.155187904967603
"602" 27 14 0.915105223655701 0.729952483801296 0.160397408207343
"603" 28 14 0.911319077014923 0.735015118790497 0.165460043196544
"604" 29 14 0.908624947071075 0.741274298056156 0.171719222462203
"605" 30 14 0.908345460891724 0.746246220302376 0.176691144708423
"606" 31 14 0.909063637256622 0.751969762419006 0.182414686825054
"607" 32 14 0.906968176364899 0.756047516198704 0.186492440604752
"608" 33 14 0.90309089422226 0.76075161987041 0.191196544276458
"609" 34 14 0.900558888912201 0.76475161987041 0.195196544276458
"610" 35 14 0.900600910186768 0.769105831533477 0.199550755939525
"611" 36 14 0.900507867336273 0.774393088552916 0.204838012958963
"612" 37 14 0.900648593902588 0.779213822894169 0.209658747300216
"613" 38 14 0.898838102817535 0.783084233261339 0.213529157667387
"614" 39 14 0.897288143634796 0.786496760259179 0.216941684665227
"615" 40 14 0.893301904201508 0.790600431965443 0.22104535637149
"616" 0 15 0.810552179813385 0.407943844492441 -0.161611231101512
"617" 1 15 0.85596489906311 0.446099352051836 -0.123455723542117
"618" 2 15 0.883876502513885 0.472354211663067 -0.0972008639308855
"619" 3 15 0.902097523212433 0.4932656587473 -0.0762894168466522
"620" 4 15 0.923009634017944 0.516876889848812 -0.0526781857451404
"621" 5 15 0.940603971481323 0.53289848812095 -0.0366565874730022
"622" 6 15 0.948548018932343 0.549848812095032 -0.01970626349892
"623" 7 15 0.954167604446411 0.564375809935205 -0.00517926565874727
"624" 8 15 0.972185671329498 0.579546436285097 0.0099913606911447
"625" 9 15 0.976742088794708 0.59176241900648 0.0222073434125271
"626" 10 15 0.987420260906219 0.603399568034557 0.0338444924406047
"627" 11 15 0.973144471645355 0.616410367170626 0.0468552915766739
"628" 12 15 0.966326236724854 0.627261339092873 0.0577062634989202
"629" 13 15 0.959983825683594 0.63629373650108 0.0667386609071274
"630" 14 15 0.957254111766815 0.644742980561555 0.0751879049676026
"631" 15 15 0.951656520366669 0.653801295896328 0.0842462203023758
"632" 16 15 0.943463623523712 0.660505399568035 0.0909503239740821
"633" 17 15 0.941102921962738 0.667952483801296 0.0983974082073434
"634" 18 15 0.935974836349487 0.676803455723542 0.10724838012959
"635" 19 15 0.933422267436981 0.683615550755939 0.114060475161987
"636" 20 15 0.930812180042267 0.690557235421166 0.121002159827214
"637" 21 15 0.930144667625427 0.697023758099352 0.1274686825054
"638" 22 15 0.929487466812134 0.704859611231102 0.135304535637149
"639" 23 15 0.930459797382355 0.711032397408207 0.141477321814255
"640" 24 15 0.927424192428589 0.715956803455724 0.146401727861771
"641" 25 15 0.923315644264221 0.722323974082073 0.152768898488121
"642" 26 15 0.920932590961456 0.727438444924406 0.157883369330454
"643" 27 15 0.916114568710327 0.732868250539957 0.163313174946004
"644" 28 15 0.912642359733582 0.738267818574514 0.168712742980562
"645" 29 15 0.910233080387115 0.744699784017279 0.175144708423326
"646" 30 15 0.910035669803619 0.749766738660907 0.180211663066955
"647" 31 15 0.910668671131134 0.75563282937365 0.186077753779698
"648" 32 15 0.908252954483032 0.759844492440605 0.190289416846652
"649" 33 15 0.904412806034088 0.764742980561555 0.195187904967603
"650" 34 15 0.902186274528503 0.768872570194384 0.199317494600432
"651" 35 15 0.902125477790833 0.773317494600432 0.20376241900648
"652" 36 15 0.901520788669586 0.778717062634989 0.209161987041037
"653" 37 15 0.901680588722229 0.783680345572354 0.214125269978402
"654" 38 15 0.900055289268494 0.78768898488121 0.218133909287257
"655" 39 15 0.898963689804077 0.791252699784017 0.221697624190065
"656" 40 15 0.894939422607422 0.795460043196544 0.225904967602592
"657" 0 16 0.810552179813385 0.407965442764579 -0.161589632829374
"658" 1 16 0.85596489906311 0.446125269978402 -0.123429805615551
"659" 2 16 0.883852422237396 0.472380129589633 -0.0971749460043196
"660" 3 16 0.902107775211334 0.493291576673866 -0.0762634989200864
"661" 4 16 0.922938823699951 0.516924406047516 -0.0526306695464362
"662" 5 16 0.940648138523102 0.532976241900648 -0.0365788336933045
"663" 6 16 0.948482275009155 0.549930885529158 -0.0196241900647948
"664" 7 16 0.954078853130341 0.564470842332613 -0.00508423326133911
"665" 8 16 0.971956372261047 0.579680345572354 0.0101252699784018
"666" 9 16 0.976410150527954 0.591922246220302 0.02236717062635
"667" 10 16 0.987025797367096 0.603593952483801 0.0340388768898489
"668" 11 16 0.972734451293945 0.616665226781857 0.047110151187905
"669" 12 16 0.965826869010925 0.62755939524838 0.0580043196544276
"670" 13 16 0.959631145000458 0.63667818574514 0.0671231101511879
"671" 14 16 0.95667839050293 0.645183585313175 0.0756285097192225
"672" 15 16 0.9509357213974 0.654306695464363 0.0847516198704104
"673" 16 16 0.942750811576843 0.661084233261339 0.0915291576673867
"674" 17 16 0.93977963924408 0.668591792656588 0.0990367170626351
"675" 18 16 0.934241414070129 0.677511879049676 0.107956803455724
"676" 19 16 0.931837618350983 0.684388768898488 0.114833693304536
"677" 20 16 0.929017007350922 0.691447084233261 0.121892008639309
"678" 21 16 0.92836719751358 0.697974082073434 0.128419006479482
"679" 22 16 0.927594423294067 0.705883369330454 0.136328293736501
"680" 23 16 0.928535223007202 0.712125269978402 0.142570194384449
"681" 24 16 0.925410747528076 0.717110151187905 0.147555075593953
"682" 25 16 0.92146223783493 0.723572354211663 0.154017278617711
"683" 26 16 0.919407844543457 0.728790496760259 0.159235421166307
"684" 27 16 0.914312124252319 0.734289416846652 0.1647343412527
"685" 28 16 0.910768508911133 0.73976241900648 0.170207343412527
"686" 29 16 0.909003674983978 0.746410367170626 0.176855291576674
"687" 30 16 0.908326506614685 0.751723542116631 0.182168466522678
"688" 31 16 0.908314526081085 0.757762419006479 0.188207343412527
"689" 32 16 0.905972361564636 0.762025917926566 0.192470842332613
"690" 33 16 0.901822507381439 0.766958963282937 0.197403887688985
"691" 34 16 0.899589896202087 0.77111879049676 0.201563714902808
"692" 35 16 0.899079144001007 0.775568034557235 0.206012958963283
"693" 36 16 0.898141026496887 0.780984881209503 0.211429805615551
"694" 37 16 0.898257613182068 0.785969762419007 0.216414686825054
"695" 38 16 0.896495580673218 0.789991360691145 0.220436285097192
"696" 39 16 0.895375370979309 0.793572354211663 0.224017278617711
"697" 40 16 0.891494512557983 0.797796976241901 0.228241900647948
"698" 0 17 0.810557782649994 0.408047516198704 -0.161507559395248
"699" 1 17 0.855971574783325 0.446211663066955 -0.123343412526998
"700" 2 17 0.883835792541504 0.472479481641469 -0.0970755939524838
"701" 3 17 0.902126550674438 0.493403887688985 -0.0761511879049676
"702" 4 17 0.922985851764679 0.517058315334773 -0.0524967602591793
"703" 5 17 0.940684199333191 0.533127429805616 -0.0364276457883369
"704" 6 17 0.948562920093536 0.550116630669546 -0.0194384449244061
"705" 7 17 0.954164326190948 0.564686825053996 -0.00486825053995676
"706" 8 17 0.972021818161011 0.579978401727862 0.0104233261339093
"707" 9 17 0.97652679681778 0.592285097192225 0.0227300215982722
"708" 10 17 0.98694634437561 0.604060475161987 0.0345053995680346
"709" 11 17 0.97253680229187 0.617326133909287 0.0477710583153348
"710" 12 17 0.965930283069611 0.628280777537797 0.0587257019438445
"711" 13 17 0.959769546985626 0.637481641468682 0.06792656587473
"712" 14 17 0.956601917743683 0.646142548596112 0.0765874730021598
"713" 15 17 0.9509157538414 0.655490280777538 0.0859352051835853
"714" 16 17 0.94346034526825 0.662475161987041 0.0929200863930886
"715" 17 17 0.94055449962616 0.670082073434125 0.100526997840173
"716" 18 17 0.934921264648438 0.679196544276458 0.109641468682505
"717" 19 17 0.932689666748047 0.686133909287257 0.116578833693305
"718" 20 17 0.929769814014435 0.693300215982721 0.123745140388769
"719" 21 17 0.928944170475006 0.699948164146868 0.130393088552916
"720" 22 17 0.92759382724762 0.707974082073434 0.138419006479482
"721" 23 17 0.928651392459869 0.714285097192225 0.144730021598272
"722" 24 17 0.925909459590912 0.719352051835853 0.149796976241901
"723" 25 17 0.921220064163208 0.725904967602592 0.156349892008639
"724" 26 17 0.918977558612823 0.731196544276458 0.161641468682505
"725" 27 17 0.913597524166107 0.736790496760259 0.167235421166307
"726" 28 17 0.909991145133972 0.742332613390929 0.172777537796976
"727" 29 17 0.908215343952179 0.749053995680346 0.179498920086393
"728" 30 17 0.907789468765259 0.754414686825054 0.184859611231102
"729" 31 17 0.907465279102325 0.7605313174946 0.190976241900648
"730" 32 17 0.905996859073639 0.76489848812095 0.195343412526998
"731" 33 17 0.902630507946014 0.769896328293737 0.200341252699784
"732" 34 17 0.900341629981995 0.774151187904968 0.204596112311015
"733" 35 17 0.900146424770355 0.778686825053996 0.209131749460043
"734" 36 17 0.89926677942276 0.784198704103672 0.214643628509719
"735" 37 17 0.899218380451202 0.789274298056156 0.219719222462203
"736" 38 17 0.897949278354645 0.793360691144708 0.223805615550756
"737" 39 17 0.896233737468719 0.797023758099352 0.2274686825054
"738" 40 17 0.892225921154022 0.801317494600432 0.23176241900648
"739" 0 18 0.810552179813385 0.408064794816415 -0.161490280777538
"740" 1 18 0.855966210365295 0.446241900647948 -0.123313174946004
"741" 2 18 0.883830487728119 0.47251403887689 -0.0970410367170626
"742" 3 18 0.902104496955872 0.493438444924406 -0.0761166306695464
"743" 4 18 0.922989368438721 0.517092872570194 -0.052462203023758
"744" 5 18 0.940664768218994 0.533170626349892 -0.0363844492440605
"745" 6 18 0.948552966117859 0.550168466522678 -0.0193866090712743
"746" 7 18 0.954111516475677 0.56475161987041 -0.00480345572354213
"747" 8 18 0.972030699253082 0.580056155507559 0.0105010799136069
"748" 9 18 0.976626038551331 0.592393088552916 0.0228380129589633
"749" 10 18 0.987007260322571 0.604207343412527 0.0346522678185746
"750" 11 18 0.972737848758698 0.617498920086393 0.0479438444924406
"751" 12 18 0.965939700603485 0.628501079913607 0.0589460043196545
"752" 13 18 0.959731936454773 0.63777969762419 0.0682246220302376
"753" 14 18 0.956603109836578 0.646488120950324 0.0769330453563715
"754" 15 18 0.950761556625366 0.656012958963283 0.0864578833693305
"755" 16 18 0.943202018737793 0.66310151187905 0.0935464362850972
"756" 17 18 0.940365374088287 0.670820734341253 0.1012656587473
"757" 18 18 0.934586882591248 0.68 0.110444924406048
"758" 19 18 0.932127952575684 0.687071274298056 0.117516198704104
"759" 20 18 0.929023027420044 0.694336933045356 0.124781857451404
"760" 21 18 0.927931249141693 0.701097192224622 0.13154211663067
"761" 22 18 0.926776766777039 0.709282937365011 0.139727861771058
"762" 23 18 0.92725545167923 0.715688984881209 0.146133909287257
"763" 24 18 0.924474537372589 0.720850971922246 0.151295896328294
"764" 25 18 0.919616103172302 0.727516198704104 0.157961123110151
"765" 26 18 0.917662799358368 0.732876889848812 0.16332181425486
"766" 27 18 0.912397861480713 0.738552915766739 0.168997840172786
"767" 28 18 0.908696830272675 0.744155507559395 0.174600431965443
"768" 29 18 0.906651616096497 0.750924406047516 0.181369330453564
"769" 30 18 0.905797898769379 0.75636717062635 0.186812095032397
"770" 31 18 0.905272305011749 0.76260475161987 0.193049676025918
"771" 32 18 0.903428256511688 0.767041036717063 0.19748596112311
"772" 33 18 0.900248765945435 0.772107991360691 0.202552915766739
"773" 34 18 0.897520005702972 0.776427645788337 0.206872570194384
"774" 35 18 0.896925330162048 0.781062634989201 0.211507559395248
"775" 36 18 0.895757734775543 0.786760259179266 0.217205183585313
"776" 37 18 0.895180881023407 0.791952483801296 0.222397408207343
"777" 38 18 0.89317375421524 0.796177105831533 0.226622030237581
"778" 39 18 0.891670405864716 0.799982721382289 0.230427645788337
"779" 40 18 0.887552917003632 0.804388768898488 0.234833693304536
"780" 0 19 0.810561656951904 0.408077753779698 -0.161477321814255
"781" 1 19 0.855971574783325 0.446254859611231 -0.123300215982721
"782" 2 19 0.883845210075378 0.472526997840173 -0.0970280777537797
"783" 3 19 0.902121484279633 0.493451403887689 -0.0761036717062635
"784" 4 19 0.922980725765228 0.517110151187905 -0.0524449244060475
"785" 5 19 0.940664768218994 0.53319222462203 -0.0363628509719223
"786" 6 19 0.948590576648712 0.550203023758099 -0.0193520518358531
"787" 7 19 0.954120934009552 0.564794816414687 -0.00476025917926559
"788" 8 19 0.971987962722778 0.580116630669546 0.010561555075594
"789" 9 19 0.976559102535248 0.592462203023758 0.0229071274298056
"790" 10 19 0.986912548542023 0.604280777537797 0.0347257019438445
"791" 11 19 0.972639620304108 0.617580993520518 0.0480259179265659
"792" 12 19 0.965816140174866 0.628583153347732 0.0590280777537797
"793" 13 19 0.959510803222656 0.637896328293737 0.0683412526997841
"794" 14 19 0.956390678882599 0.64666090712743 0.0771058315334774
"795" 15 19 0.950413703918457 0.656246220302376 0.0866911447084233
"796" 16 19 0.942983627319336 0.663382289416847 0.0938272138228942
"797" 17 19 0.940345346927643 0.671252699784017 0.101697624190065
"798" 18 19 0.934822261333466 0.68060475161987 0.111049676025918
"799" 19 19 0.932315409183502 0.687835853131749 0.118280777537797
"800" 20 19 0.92930281162262 0.69524838012959 0.125693304535637
"801" 21 19 0.928195893764496 0.702203023758099 0.132647948164147
"802" 22 19 0.927062511444092 0.710535637149028 0.140980561555076
"803" 23 19 0.928113639354706 0.717010799136069 0.147455723542117
"804" 24 19 0.925509393215179 0.722280777537797 0.152725701943844
"805" 25 19 0.920915186405182 0.729049676025918 0.159494600431966
"806" 26 19 0.918629169464111 0.734470842332613 0.164915766738661
"807" 27 19 0.913460314273834 0.740263498920086 0.170708423326134
"808" 28 19 0.910034775733948 0.745913606911447 0.176358531317495
"809" 29 19 0.907758891582489 0.752755939524838 0.183200863930886
"810" 30 19 0.906985878944397 0.758246220302376 0.188691144708423
"811" 31 19 0.906721413135529 0.764518358531318 0.194963282937365
"812" 32 19 0.904889404773712 0.768997840172786 0.199442764578834
"813" 33 19 0.901537299156189 0.774112311015119 0.204557235421166
"814" 34 19 0.898823738098145 0.778466522678186 0.208911447084233
"815" 35 19 0.898266315460205 0.783127429805616 0.213572354211663
"816" 36 19 0.896552503108978 0.788863930885529 0.219308855291577
"817" 37 19 0.896263420581818 0.794133909287257 0.224578833693305
"818" 38 19 0.893877804279327 0.798470842332613 0.228915766738661
"819" 39 19 0.892548799514771 0.802323974082073 0.232768898488121
"820" 40 19 0.888704061508179 0.80675161987041 0.237196544276458
"821" 0 20 0.810561656951904 0.408125269978402 -0.161429805615551
"822" 1 20 0.855971574783325 0.446306695464363 -0.12324838012959
"823" 2 20 0.883845210075378 0.472578833693305 -0.0969762419006479
"824" 3 20 0.902094125747681 0.493503239740821 -0.0760518358531317
"825" 4 20 0.922939479351044 0.517161987041037 -0.0523930885529158
"826" 5 20 0.940632164478302 0.533244060475162 -0.0363110151187904
"827" 6 20 0.948544144630432 0.550259179265659 -0.0192958963282938
"828" 7 20 0.954092383384705 0.564855291576674 -0.00469978401727855
"829" 8 20 0.971969187259674 0.580177105831533 0.010622030237581
"830" 9 20 0.976484298706055 0.592535637149028 0.0229805615550757
"831" 10 20 0.98679530620575 0.604358531317495 0.0348034557235422
"832" 11 20 0.972404956817627 0.617676025917927 0.0481209503239741
"833" 12 20 0.965506553649902 0.628704103671706 0.0591490280777538
"834" 13 20 0.959278047084808 0.638051835853132 0.0684967602591793
"835" 14 20 0.956069111824036 0.646859611231101 0.077304535637149
"836" 15 20 0.949861347675323 0.656470842332613 0.086915766738661
"837" 16 20 0.942463159561157 0.663645788336933 0.0940907127429805
"838" 17 20 0.939717233181 0.671606911447084 0.102051835853132
"839" 18 20 0.934346735477448 0.681058315334773 0.111503239740821
"840" 19 20 0.93176805973053 0.688393088552916 0.118838012958963
"841" 20 20 0.928777992725372 0.695995680345572 0.12644060475162
"842" 21 20 0.92751157283783 0.703066954643629 0.133511879049676
"843" 22 20 0.926220774650574 0.711537796976242 0.141982721382289
"844" 23 20 0.927297592163086 0.718185745140389 0.148630669546436
"845" 24 20 0.924600541591644 0.723576673866091 0.154021598272138
"846" 25 20 0.919910728931427 0.730419006479482 0.160863930885529
"847" 26 20 0.917781472206116 0.735974082073434 0.166419006479482
